OrderID,CustomerID,EmployeeID,ProductID,OrderDate,Quantity,UnitPrice,UnitCost,DiscountPct
8012,488,11,96,2024-08-23,4,110974,65000,0.05
8013,144,15,81,2025-09-25,1,402769,257000,0.0
8014,217,5,28,2025-08-07,4,158902,91000,0.15
8015,195,12,52,2025-08-20,2,107522,76000,0.2
8016,348,15,38,2025-05-20,5,313675,175000,0.2
8017,322,5,73,2025-07-21,1,148321,84000,0.15
8018,368,4,18,2025-07-17,1,542999,398000,0.0
8019,92,17,3,2024-09-18,1,285890,144000,0.0
8020,203,6,53,2024-02-29,4,269183,146000,0.2
8021,166,19,41,2025-05-15,1,579025,345000,0.1
8022,393,2,44,2025-08-19,1,533229,334000,0.1
8023,324,1,73,2024-04-10,4,148321,84000,0.15
8024,366,9,85,2024-01-02,5,572260,305000,0.0
8025,248,6,81,2025-12-12,3,402769,257000,0.2
8026,440,10,35,2025-05-10,2,801865,464000,0.05
8027,179,5,93,2025-03-09,5,781223,436000,0.15
8028,437,2,80,2024-07-22,3,341486,186000,0.2
8029,301,15,45,2024-05-07,1,732045,452000,0.15
8030,335,7,20,2024-07-03,3,188439,117000,0.0
8031,119,14,33,2024-12-01,2,420924,285000,0.05
8032,248,16,60,2025-11-27,3,272251,183000,0.15
8033,199,11,57,2024-05-13,2,683509,406000,0.1
8034,106,3,69,2024-02-19,4,214926,121000,0.1
8035,307,3,2,2025-03-24,3,457712,313000,0.2
8036,39,6,33,2025-05-03,1,420924,285000,0.15
8037,482,19,66,2024-03-28,1,636541,341000,0.15
8038,202,13,77,2024-09-27,1,92902,58000,0.15
8039,427,9,91,2025-05-24,4,128108,89000,0.2
8040,62,6,61,2025-04-15,2,184225,100000,0.0
8041,217,17,38,2025-02-03,2,313675,175000,0.1
8042,79,12,85,2024-08-11,2,572260,305000,0.0
8043,191,5,97,2025-08-09,2,246451,166000,0.15
8044,373,13,47,2025-04-01,3,325148,173000,0.2
8045,243,18,63,2024-01-11,2,639248,338000,0.1
8046,256,6,98,2025-11-08,1,252844,145000,0.0
8047,416,15,67,2024-10-31,2,327734,181000,0.2
8048,495,3,50,2025-11-25,3,244295,174000,0.15
8049,313,20,24,2024-09-23,4,510411,408000,0.0
8050,395,19,27,2024-04-19,4,381913,245000,0.05
8051,202,10,51,2024-12-07,2,525757,280000,0.15
8052,299,11,33,2024-02-09,2,420924,285000,0.2
8053,456,13,9,2025-02-06,5,449456,257000,0.1
8054,202,7,28,2025-10-29,1,158902,91000,0.0
8055,184,3,50,2024-02-25,2,244295,174000,0.0
8056,262,15,50,2025-04-01,3,244295,174000,0.0
8057,56,3,95,2025-05-28,1,377246,224000,0.1
8058,374,16,27,2025-12-05,3,381913,245000,0.05
8059,187,6,96,2025-03-01,2,110974,65000,0.2
8060,298,18,62,2024-11-20,2,230470,154000,0.2
8061,357,2,51,2025-04-25,4,525757,280000,0.15
8062,304,19,43,2025-06-13,3,288284,203000,0.1
8063,94,19,92,2024-04-01,1,759219,396000,0.15
8064,477,4,78,2025-09-07,4,201181,104000,0.2
8065,499,16,42,2024-07-06,3,387805,204000,0.2
8066,127,7,2,2025-08-10,1,457712,313000,0.05
8067,201,17,100,2024-05-11,1,130122,92000,0.05
8068,216,1,74,2024-09-25,2,481960,308000,0.15
8069,389,18,21,2025-03-20,1,527487,336000,0.05
8070,256,16,69,2025-01-03,3,214926,121000,0.0
8071,270,9,11,2024-03-10,2,501111,364000,0.2
8072,181,14,23,2025-08-27,3,435414,346000,0.0
8073,342,12,97,2025-03-22,1,246451,166000,0.15
8074,80,8,44,2024-06-09,5,533229,334000,0.2
8075,354,18,89,2024-05-12,3,273964,141000,0.1
8076,14,14,42,2025-11-15,5,387805,204000,0.15
8077,281,6,25,2024-05-31,1,356587,291000,0.05
8078,487,5,78,2024-12-31,2,201181,104000,0.05
8079,255,4,70,2025-09-19,4,651468,327000,0.2
8080,333,14,48,2025-09-04,2,725534,462000,0.1
8081,270,10,39,2025-02-24,4,275775,169000,0.05
8082,142,12,95,2025-02-26,4,377246,224000,0.1
8083,78,17,42,2025-12-01,1,387805,204000,0.15
8084,282,12,32,2024-05-05,1,484101,322000,0.0
8085,26,18,93,2025-07-13,1,781223,436000,0.2
8086,420,12,62,2024-11-13,3,230470,154000,0.15
8087,57,1,97,2025-07-09,1,246451,166000,0.1
8088,1,18,41,2024-04-21,5,579025,345000,0.0
8089,305,16,83,2025-05-13,5,147849,97000,0.15
8090,41,19,34,2025-03-21,3,886449,498000,0.15
8091,489,14,28,2025-07-15,4,158902,91000,0.2
8092,152,13,49,2025-10-11,2,432853,263000,0.15
8093,120,10,98,2024-08-12,3,252844,145000,0.05
8094,210,8,57,2025-08-10,4,683509,406000,0.1
8095,80,14,26,2024-05-31,4,579595,443000,0.2
8096,474,3,22,2025-09-22,5,353698,252000,0.0
8097,249,10,45,2024-08-11,1,732045,452000,0.05
8098,148,11,27,2024-09-07,5,381913,245000,0.15
8099,308,10,7,2024-04-28,3,571254,384000,0.05
8100,243,5,2,2024-09-15,3,457712,313000,0.0
8101,245,19,97,2025-10-01,4,246451,166000,0.0
8102,139,12,55,2024-03-18,2,78058,57000,0.2
8103,500,14,76,2024-08-29,4,67949,56000,0.15
8104,385,11,49,2025-06-29,1,432853,263000,0.2
8105,48,15,75,2025-07-24,1,615439,387000,0.2
8106,200,14,97,2024-08-25,3,246451,166000,0.15
8107,331,17,47,2025-03-27,2,325148,173000,0.2
8108,413,10,68,2025-04-06,3,380357,285000,0.2
8109,447,12,65,2025-11-01,5,173690,128000,0.1
8110,410,20,58,2024-04-25,1,282366,172000,0.05
8111,491,20,69,2024-09-27,3,214926,121000,0.1
8112,433,19,50,2024-09-05,1,244295,174000,0.15
8113,129,16,41,2025-05-05,2,579025,345000,0.1
8114,225,6,62,2024-08-30,4,230470,154000,0.1
8115,141,17,11,2025-06-03,2,501111,364000,0.05
8116,463,3,59,2025-01-27,4,468552,288000,0.1
8117,427,17,80,2025-07-30,1,341486,186000,0.2
8118,304,18,61,2025-05-19,3,184225,100000,0.1
8119,21,1,29,2025-08-31,2,147705,110000,0.05
8120,164,10,8,2024-01-13,3,506180,391000,0.2
8121,195,11,45,2024-08-23,1,732045,452000,0.15
8122,166,19,71,2024-02-03,3,899254,479000,0.1
8123,156,6,9,2024-10-10,5,449456,257000,0.05
8124,379,16,38,2025-11-04,4,313675,175000,0.05
8125,120,8,14,2025-09-16,2,615107,440000,0.05
8126,104,12,8,2024-08-30,4,506180,391000,0.1
8127,161,19,25,2025-04-28,3,356587,291000,0.2
8128,203,6,86,2025-08-07,5,619302,320000,0.0
8129,207,1,65,2025-08-31,2,173690,128000,0.0
8130,392,11,68,2025-05-15,4,380357,285000,0.2
8131,441,18,82,2025-10-29,4,354688,203000,0.2
8132,437,14,19,2025-04-21,4,484036,311000,0.05
8133,234,8,32,2025-04-25,1,484101,322000,0.2
8134,433,13,75,2025-03-23,5,615439,387000,0.05
8135,337,19,53,2025-05-26,1,269183,146000,0.2
8136,500,1,64,2024-12-09,5,81699,58000,0.1
8137,187,2,97,2024-10-11,1,246451,166000,0.1
8138,81,20,57,2025-02-13,2,683509,406000,0.2
8139,476,15,94,2024-01-18,1,98417,77000,0.0
8140,487,5,79,2025-12-07,2,250982,148000,0.05
8141,265,6,52,2025-04-04,3,107522,76000,0.05
8142,9,11,45,2024-08-31,3,732045,452000,0.15
8143,218,16,80,2024-12-25,3,341486,186000,0.0
8144,164,7,16,2025-03-28,1,150904,81000,0.15
8145,143,11,75,2024-06-17,5,615439,387000,0.15
8146,236,2,71,2025-07-20,1,899254,479000,0.2
8147,254,11,65,2024-01-08,5,173690,128000,0.1
8148,282,1,92,2025-12-08,3,759219,396000,0.05
8149,317,16,47,2024-12-12,2,325148,173000,0.15
8150,446,20,19,2024-08-10,4,484036,311000,0.2
8151,499,1,48,2025-12-15,1,725534,462000,0.15
8152,210,20,45,2024-02-16,1,732045,452000,0.05
8153,400,5,54,2024-03-07,4,295710,156000,0.05
8154,281,8,69,2025-02-01,1,214926,121000,0.1
8155,248,17,71,2024-07-06,4,899254,479000,0.0
8156,450,18,43,2025-08-05,2,288284,203000,0.15
8157,492,19,99,2024-10-22,2,754227,445000,0.0
8158,243,4,22,2024-08-16,3,353698,252000,0.0
8159,353,7,62,2025-03-12,2,230470,154000,0.0
8160,272,7,73,2025-01-15,1,148321,84000,0.2
8161,350,17,5,2024-09-24,4,501235,278000,0.2
8162,217,15,27,2024-05-06,4,381913,245000,0.2
8163,218,11,21,2025-02-08,2,527487,336000,0.2
8164,244,16,86,2025-02-12,4,619302,320000,0.0
8165,230,8,48,2024-12-30,3,725534,462000,0.2
8166,416,1,95,2024-04-12,3,377246,224000,0.1
8167,67,12,41,2025-11-05,4,579025,345000,0.15
8168,169,18,2,2024-07-02,3,457712,313000,0.0
8169,34,1,84,2025-07-15,5,133333,78000,0.2
8170,271,15,81,2024-11-29,5,402769,257000,0.1
8171,258,10,20,2025-05-11,2,188439,117000,0.1
8172,77,2,97,2025-10-06,3,246451,166000,0.15
8173,482,4,68,2024-10-22,1,380357,285000,0.05
8174,31,15,3,2025-01-13,3,285890,144000,0.0
8175,60,13,95,2024-09-07,3,377246,224000,0.2
8176,61,14,49,2025-11-18,1,432853,263000,0.2
8177,326,12,99,2024-12-17,1,754227,445000,0.0
8178,119,10,81,2024-04-01,4,402769,257000,0.15
8179,336,12,3,2025-11-10,3,285890,144000,0.15
8180,172,18,6,2024-11-15,1,618850,348000,0.0
8181,71,5,39,2025-08-24,1,275775,169000,0.2
8182,448,19,81,2025-02-19,4,402769,257000,0.0
8183,311,10,80,2024-11-13,1,341486,186000,0.15
8184,333,12,80,2025-03-23,2,341486,186000,0.1
8185,116,13,95,2025-11-25,5,377246,224000,0.0
8186,150,16,28,2025-02-17,5,158902,91000,0.05
8187,167,17,18,2025-01-06,2,542999,398000,0.1
8188,269,8,96,2024-02-09,1,110974,65000,0.15
8189,447,6,31,2024-10-30,3,317221,202000,0.0
8190,425,14,34,2025-10-07,3,886449,498000,0.2
8191,395,2,52,2024-02-06,2,107522,76000,0.2
8192,109,19,94,2024-12-31,1,98417,77000,0.1
8193,360,18,91,2024-10-06,5,128108,89000,0.0
8194,324,6,98,2025-05-22,5,252844,145000,0.15
8195,352,19,41,2024-01-11,1,579025,345000,0.1
8196,290,19,49,2024-02-22,1,432853,263000,0.15
8197,255,1,65,2024-03-16,4,173690,128000,0.05
8198,497,14,76,2025-02-11,5,67949,56000,0.0
8199,458,1,69,2024-08-16,5,214926,121000,0.0
8200,309,4,30,2025-01-23,5,836817,422000,0.1
8201,187,2,87,2024-04-08,2,866392,494000,0.2
8202,134,14,13,2024-11-29,4,670509,409000,0.1
8203,119,4,50,2025-03-25,2,244295,174000,0.1
8204,56,5,20,2025-03-07,3,188439,117000,0.05
8205,232,13,57,2025-05-27,4,683509,406000,0.2
8206,476,16,23,2024-12-29,2,435414,346000,0.2
8207,144,12,96,2025-05-15,5,110974,65000,0.1
8208,289,17,5,2025-10-08,5,501235,278000,0.0
8209,463,8,79,2025-04-22,4,250982,148000,0.0
8210,397,16,84,2024-12-10,2,133333,78000,0.0
8211,89,13,13,2024-10-11,4,670509,409000,0.0
8212,45,14,11,2025-04-03,3,501111,364000,0.1
8213,393,4,43,2024-09-25,1,288284,203000,0.1
8214,146,12,48,2024-09-24,2,725534,462000,0.15
8215,463,14,88,2025-09-05,5,141570,73000,0.05
8216,132,3,95,2025-01-12,5,377246,224000,0.1
8217,478,15,85,2024-08-12,5,572260,305000,0.0
8218,260,16,72,2025-09-01,1,531452,441000,0.1
8219,97,18,55,2025-09-09,2,78058,57000,0.0
8220,201,11,25,2025-08-31,4,356587,291000,0.05
8221,419,16,95,2024-06-26,2,377246,224000,0.1
8222,411,16,86,2025-12-22,4,619302,320000,0.0
8223,134,9,37,2025-03-23,1,466547,278000,0.1
8224,64,7,1,2025-12-11,2,234738,139000,0.15
8225,167,12,46,2024-06-07,2,181428,126000,0.1
8226,102,5,44,2025-07-24,4,533229,334000,0.0
8227,274,9,56,2024-07-31,2,863852,432000,0.0
8228,432,1,16,2024-03-15,3,150904,81000,0.1
8229,446,12,74,2024-05-15,3,481960,308000,0.1
8230,4,12,99,2024-12-13,2,754227,445000,0.15
8231,32,17,52,2025-10-15,5,107522,76000,0.2
8232,7,15,36,2025-12-14,5,236121,173000,0.05
8233,201,7,21,2024-06-03,4,527487,336000,0.0
8234,340,6,27,2025-12-09,3,381913,245000,0.0
8235,272,4,85,2025-05-15,5,572260,305000,0.05
8236,241,6,94,2025-02-20,2,98417,77000,0.05
8237,450,14,58,2024-06-07,2,282366,172000,0.05
8238,225,10,17,2025-03-15,4,195974,134000,0.15
8239,407,17,56,2025-06-02,5,863852,432000,0.1
8240,276,15,16,2025-01-29,5,150904,81000,0.1
8241,352,5,82,2025-08-20,4,354688,203000,0.1
8242,313,7,74,2025-09-13,3,481960,308000,0.1
8243,178,16,10,2025-05-15,2,728704,377000,0.15
8244,134,20,21,2025-05-31,4,527487,336000,0.15
8245,333,14,1,2025-02-18,3,234738,139000,0.05
8246,17,7,57,2024-07-10,5,683509,406000,0.05
8247,365,7,10,2025-12-31,4,728704,377000,0.0
8248,8,11,14,2025-09-03,4,615107,440000,0.15
8249,284,18,32,2024-07-31,3,484101,322000,0.0
8250,335,11,29,2024-04-14,2,147705,110000,0.05
8251,54,13,86,2024-01-17,1,619302,320000,0.2
8252,81,8,52,2024-01-12,3,107522,76000,0.2
8253,445,4,55,2024-02-29,2,78058,57000,0.2
8254,429,20,77,2025-06-25,2,92902,58000,0.2
8255,57,12,83,2024-03-14,3,147849,97000,0.05
8256,279,4,36,2025-05-10,2,236121,173000,0.2
8257,415,3,47,2024-09-23,4,325148,173000,0.05
8258,345,13,41,2024-01-23,5,579025,345000,0.0
8259,216,6,100,2025-05-27,4,130122,92000,0.0
8260,149,13,31,2024-03-02,4,317221,202000,0.1
8261,90,5,5,2025-10-30,2,501235,278000,0.15
8262,310,5,40,2025-10-16,4,612399,307000,0.2
8263,401,18,19,2025-10-15,3,484036,311000,0.0
8264,51,8,90,2025-10-18,2,260462,156000,0.15
8265,34,2,44,2024-05-08,1,533229,334000,0.15
8266,166,16,68,2024-03-20,3,380357,285000,0.0
8267,10,13,79,2025-10-29,5,250982,148000,0.15
8268,20,19,18,2024-03-06,5,542999,398000,0.2
8269,445,14,79,2024-07-07,4,250982,148000,0.1
8270,26,18,68,2025-01-18,4,380357,285000,0.15
8271,391,13,28,2024-04-05,4,158902,91000,0.2
8272,22,15,72,2024-10-24,2,531452,441000,0.0
8273,270,15,29,2024-02-25,4,147705,110000,0.05
8274,10,7,11,2025-08-15,3,501111,364000,0.05
8275,14,2,80,2024-06-07,1,341486,186000,0.2
8276,408,2,44,2025-02-11,4,533229,334000,0.05
8277,480,10,62,2025-10-29,1,230470,154000,0.05
8278,458,15,64,2024-11-30,3,81699,58000,0.2
8279,316,6,80,2025-06-26,5,341486,186000,0.2
8280,117,18,9,2025-04-17,2,449456,257000,0.05
8281,306,7,16,2024-06-05,3,150904,81000,0.05
8282,344,6,23,2025-04-09,2,435414,346000,0.2
8283,58,10,99,2024-02-08,3,754227,445000,0.1
8284,487,10,76,2025-12-01,2,67949,56000,0.2
8285,329,3,63,2024-08-28,3,639248,338000,0.1
8286,185,20,65,2024-11-14,5,173690,128000,0.15
8287,30,16,35,2024-02-23,4,801865,464000,0.2
8288,386,14,81,2024-10-03,5,402769,257000,0.05
8289,428,17,28,2025-09-05,4,158902,91000,0.15
8290,327,12,31,2025-01-03,4,317221,202000,0.1
8291,279,8,83,2024-12-10,1,147849,97000,0.1
8292,7,16,70,2024-02-09,4,651468,327000,0.1
8293,298,2,96,2025-09-23,4,110974,65000,0.0
8294,405,5,94,2025-03-30,2,98417,77000,0.0
8295,301,17,13,2025-01-06,1,670509,409000,0.05
8296,122,4,1,2024-08-02,3,234738,139000,0.05
8297,216,9,97,2025-08-17,3,246451,166000,0.15
8298,160,13,3,2024-03-26,1,285890,144000,0.0
8299,103,7,4,2025-11-24,1,213367,177000,0.2
8300,86,6,42,2025-03-21,2,387805,204000,0.0
8301,40,13,50,2024-07-31,1,244295,174000,0.2
8302,205,8,96,2025-01-30,3,110974,65000,0.05
8303,150,2,30,2024-04-06,1,836817,422000,0.15
8304,4,3,71,2024-04-17,2,899254,479000,0.05
8305,309,19,61,2024-05-03,1,184225,100000,0.15
8306,24,11,38,2024-09-13,3,313675,175000,0.15
8307,327,19,98,2025-11-12,1,252844,145000,0.2
8308,307,1,47,2024-03-16,1,325148,173000,0.2
8309,409,8,1,2025-03-27,3,234738,139000,0.15
8310,116,12,82,2025-03-03,3,354688,203000,0.05
8311,410,14,77,2025-04-28,3,92902,58000,0.0
8312,57,8,31,2024-09-27,3,317221,202000,0.05
8313,96,17,84,2025-12-22,1,133333,78000,0.05
8314,28,13,97,2024-04-10,4,246451,166000,0.15
8315,87,10,54,2024-01-23,3,295710,156000,0.15
8316,453,15,75,2025-01-10,2,615439,387000,0.05
8317,341,10,57,2024-03-24,4,683509,406000,0.1
8318,44,16,75,2025-04-27,1,615439,387000,0.1
8319,366,16,44,2024-05-11,2,533229,334000,0.05
8320,356,12,88,2025-05-20,5,141570,73000,0.2
8321,270,15,21,2024-11-19,4,527487,336000,0.0
8322,414,4,67,2025-09-01,5,327734,181000,0.2
8323,245,4,52,2024-04-11,5,107522,76000,0.05
8324,133,6,41,2024-03-09,1,579025,345000,0.0
8325,150,17,93,2024-06-09,3,781223,436000,0.0
8326,226,7,40,2025-03-02,3,612399,307000,0.1
8327,473,16,10,2024-03-17,2,728704,377000,0.15
8328,457,1,92,2025-08-10,3,759219,396000,0.0
8329,165,10,88,2025-09-03,4,141570,73000,0.15
8330,244,1,41,2024-12-26,1,579025,345000,0.2
8331,333,3,25,2024-05-05,3,356587,291000,0.0
8332,15,13,64,2025-04-17,4,81699,58000,0.0
8333,54,5,14,2024-04-26,2,615107,440000,0.0
8334,439,3,58,2024-08-14,2,282366,172000,0.2
8335,84,1,86,2025-04-10,5,619302,320000,0.0
8336,195,12,32,2025-08-24,3,484101,322000,0.15
8337,33,19,55,2024-02-01,3,78058,57000,0.0
8338,400,13,9,2024-05-12,3,449456,257000,0.1
8339,420,5,93,2025-07-20,1,781223,436000,0.15
8340,446,9,38,2025-03-07,1,313675,175000,0.0
8341,492,3,27,2024-11-06,3,381913,245000,0.05
8342,450,10,16,2024-11-20,3,150904,81000,0.15
8343,141,17,85,2024-05-27,4,572260,305000,0.15
8344,330,14,19,2024-03-04,2,484036,311000,0.05
8345,217,17,38,2024-03-22,2,313675,175000,0.0
8346,266,20,34,2024-08-17,4,886449,498000,0.0
8347,77,8,45,2025-09-20,1,732045,452000,0.1
8348,76,3,36,2024-11-22,4,236121,173000,0.15
8349,132,11,97,2025-03-10,4,246451,166000,0.1
8350,386,9,25,2025-03-19,2,356587,291000,0.0
8351,18,11,75,2025-03-16,3,615439,387000,0.0
8352,354,7,83,2024-04-08,3,147849,97000,0.0
8353,346,10,61,2025-10-19,1,184225,100000,0.05
8354,54,1,83,2025-10-09,4,147849,97000,0.05
8355,24,16,64,2025-12-01,5,81699,58000,0.2
8356,384,11,69,2025-12-01,4,214926,121000,0.2
8357,286,17,58,2024-04-24,4,282366,172000,0.0
8358,357,11,30,2024-04-19,1,836817,422000,0.1
8359,157,16,82,2025-05-15,3,354688,203000,0.1
8360,115,12,31,2025-12-19,2,317221,202000,0.1
8361,222,20,84,2024-09-11,5,133333,78000,0.15
8362,219,17,62,2025-11-11,1,230470,154000,0.0
8363,429,8,99,2025-01-06,3,754227,445000,0.05
8364,131,1,10,2024-02-19,4,728704,377000,0.1
8365,43,4,73,2024-01-19,2,148321,84000,0.15
8366,286,19,67,2025-02-11,3,327734,181000,0.2
8367,10,20,90,2025-10-21,4,260462,156000,0.1
8368,168,12,46,2024-01-22,2,181428,126000,0.2
8369,472,19,5,2025-05-09,5,501235,278000,0.1
8370,137,15,20,2025-06-27,5,188439,117000,0.0
8371,259,2,94,2025-02-11,2,98417,77000,0.15
8372,326,6,51,2025-09-12,2,525757,280000,0.2
8373,49,3,37,2025-10-12,1,466547,278000,0.15
8374,416,13,77,2024-02-06,3,92902,58000,0.1
8375,457,20,23,2025-10-23,4,435414,346000,0.2
8376,28,13,4,2025-11-02,5,213367,177000,0.2
8377,77,4,65,2024-05-05,2,173690,128000,0.0
8378,72,18,59,2025-09-09,5,468552,288000,0.1
8379,490,3,20,2024-09-04,2,188439,117000,0.05
8380,256,5,24,2025-05-12,3,510411,408000,0.15
8381,436,12,45,2025-06-15,1,732045,452000,0.05
8382,90,15,97,2025-03-10,4,246451,166000,0.0
8383,98,9,90,2024-04-04,1,260462,156000,0.1
8384,74,7,23,2024-07-12,4,435414,346000,0.15
8385,251,9,41,2025-12-17,4,579025,345000,0.05
8386,7,20,24,2024-06-03,1,510411,408000,0.1
8387,305,8,33,2025-03-25,2,420924,285000,0.0
8388,333,17,62,2025-01-13,3,230470,154000,0.0
8389,316,10,59,2025-12-26,1,468552,288000,0.2
8390,169,19,19,2025-11-09,3,484036,311000,0.0
8391,414,1,18,2025-10-18,3,542999,398000,0.05
8392,353,18,99,2025-01-02,5,754227,445000,0.1
8393,311,8,63,2025-12-24,4,639248,338000,0.2
8394,108,15,51,2025-05-15,3,525757,280000,0.05
8395,114,17,75,2024-06-01,3,615439,387000,0.15
8396,402,3,93,2025-11-28,1,781223,436000,0.15
8397,123,11,17,2024-03-28,5,195974,134000,0.05
8398,336,7,14,2024-09-02,1,615107,440000,0.0
8399,169,7,7,2025-05-01,1,571254,384000,0.0
8400,208,19,48,2024-09-23,1,725534,462000,0.05
8401,375,4,36,2025-12-29,5,236121,173000,0.1
8402,93,8,22,2024-05-09,2,353698,252000,0.05
8403,403,8,22,2025-05-10,1,353698,252000,0.2
8404,482,19,68,2024-03-01,3,380357,285000,0.15
8405,128,16,39,2024-04-17,2,275775,169000,0.2
8406,450,15,2,2025-07-29,5,457712,313000,0.1
8407,87,4,67,2025-09-24,2,327734,181000,0.15
8408,96,5,29,2025-07-21,1,147705,110000,0.15
8409,317,20,49,2024-01-07,1,432853,263000,0.2
8410,55,20,27,2025-01-16,4,381913,245000,0.0
8411,155,9,30,2025-07-10,1,836817,422000,0.15
8412,403,8,92,2025-07-26,5,759219,396000,0.2
8413,327,9,70,2025-03-30,1,651468,327000,0.05
8414,64,4,84,2025-07-10,4,133333,78000,0.05
8415,344,9,29,2024-03-03,2,147705,110000,0.15
8416,157,12,74,2024-06-22,3,481960,308000,0.15
8417,439,16,41,2025-03-26,3,579025,345000,0.0
8418,471,12,2,2024-08-26,1,457712,313000,0.1
8419,438,7,42,2024-05-13,5,387805,204000,0.2
8420,64,17,34,2025-11-14,5,886449,498000,0.0
8421,334,8,4,2025-08-01,5,213367,177000,0.05
8422,374,18,67,2024-05-19,3,327734,181000,0.0
8423,500,18,36,2025-08-28,4,236121,173000,0.15
8424,249,12,98,2025-06-11,2,252844,145000,0.1
8425,219,10,29,2025-01-15,4,147705,110000,0.0
8426,381,2,13,2024-08-09,3,670509,409000,0.05
8427,214,16,58,2025-02-24,1,282366,172000,0.15
8428,47,4,8,2024-08-26,4,506180,391000,0.05
8429,48,4,74,2025-12-14,1,481960,308000,0.15
8430,14,20,76,2024-08-13,3,67949,56000,0.1
8431,431,7,32,2024-04-26,4,484101,322000,0.05
8432,253,20,33,2025-05-14,1,420924,285000,0.05
8433,249,19,10,2024-08-08,4,728704,377000,0.0
8434,50,18,81,2025-02-28,2,402769,257000,0.0
8435,147,12,75,2024-01-15,2,615439,387000,0.0
8436,74,4,67,2025-05-03,2,327734,181000,0.0
8437,499,10,51,2025-04-04,2,525757,280000,0.1
8438,139,16,17,2025-07-26,3,195974,134000,0.15
8439,32,14,32,2024-11-24,2,484101,322000,0.1
8440,311,1,43,2025-11-07,2,288284,203000,0.2
8441,320,4,43,2025-03-27,2,288284,203000,0.15
8442,465,2,17,2024-06-11,1,195974,134000,0.15
8443,417,20,80,2025-07-15,3,341486,186000,0.15
8444,500,11,3,2025-12-13,2,285890,144000,0.1
8445,310,14,2,2025-08-05,5,457712,313000,0.0
8446,223,11,70,2024-11-25,3,651468,327000,0.1
8447,423,15,91,2024-03-22,4,128108,89000,0.2
8448,497,11,34,2024-02-04,3,886449,498000,0.05
8449,499,12,34,2024-03-27,1,886449,498000,0.1
8450,409,9,89,2025-05-10,3,273964,141000,0.15
8451,60,13,2,2024-02-19,5,457712,313000,0.05
8452,377,20,83,2025-09-07,4,147849,97000,0.1
8453,37,8,87,2024-01-25,2,866392,494000,0.0
8454,179,18,33,2024-02-04,1,420924,285000,0.1
8455,293,3,7,2024-01-20,4,571254,384000,0.15
8456,159,17,33,2025-01-02,3,420924,285000,0.15
8457,21,10,33,2024-01-14,1,420924,285000,0.0
8458,212,9,5,2025-12-31,1,501235,278000,0.1
8459,198,17,46,2025-04-18,3,181428,126000,0.2
8460,180,6,28,2025-03-27,3,158902,91000,0.2
8461,459,18,47,2024-10-15,4,325148,173000,0.0
8462,203,14,75,2024-10-15,5,615439,387000,0.05
8463,31,3,18,2025-03-08,3,542999,398000,0.15
8464,241,20,25,2025-12-14,5,356587,291000,0.0
8465,58,6,43,2025-06-03,1,288284,203000,0.0
8466,91,12,86,2024-12-27,1,619302,320000,0.15
8467,290,11,8,2025-01-11,5,506180,391000,0.0
8468,56,11,78,2024-09-03,1,201181,104000,0.1
8469,132,3,3,2025-05-24,4,285890,144000,0.0
8470,487,16,81,2025-05-07,4,402769,257000,0.1
8471,321,2,99,2024-04-13,4,754227,445000,0.05
8472,127,4,89,2025-12-18,2,273964,141000,0.05
8473,30,6,75,2025-04-28,4,615439,387000,0.15
8474,212,17,47,2024-04-12,3,325148,173000,0.15
8475,304,14,33,2025-01-23,3,420924,285000,0.1
8476,463,6,37,2025-09-13,3,466547,278000,0.2
8477,278,8,33,2025-11-11,3,420924,285000,0.0
8478,439,8,24,2024-03-31,5,510411,408000,0.0
8479,349,9,57,2025-11-30,2,683509,406000,0.1
8480,81,19,99,2025-12-28,4,754227,445000,0.2
8481,368,9,59,2024-04-04,3,468552,288000,0.2
8482,11,1,39,2024-11-09,5,275775,169000,0.2
8483,436,18,74,2024-12-13,3,481960,308000,0.15
8484,80,10,33,2025-08-16,4,420924,285000,0.05
8485,10,16,72,2025-07-27,5,531452,441000,0.15
8486,342,16,97,2025-02-10,2,246451,166000,0.15
8487,474,7,54,2025-04-26,3,295710,156000,0.2
8488,128,9,58,2024-11-25,5,282366,172000,0.0
8489,52,18,19,2025-07-30,3,484036,311000,0.0
8490,434,18,59,2024-05-09,1,468552,288000,0.15
8491,223,15,74,2025-03-28,4,481960,308000,0.1
8492,355,20,56,2024-02-28,4,863852,432000,0.15
8493,98,12,11,2025-09-07,5,501111,364000,0.0
8494,176,19,21,2024-05-09,4,527487,336000,0.1
8495,230,14,85,2024-04-25,5,572260,305000,0.05
8496,407,12,75,2025-06-27,4,615439,387000,0.0
8497,60,1,54,2025-08-11,4,295710,156000,0.1
8498,408,19,81,2024-08-05,3,402769,257000,0.15
8499,339,10,84,2024-02-17,4,133333,78000,0.15
8500,470,4,36,2025-05-07,4,236121,173000,0.15
8501,434,15,35,2025-04-06,1,801865,464000,0.1
8502,357,3,8,2024-01-19,2,506180,391000,0.1
8503,317,10,47,2024-09-19,3,325148,173000,0.1
8504,165,15,5,2025-07-05,5,501235,278000,0.2
8505,323,7,42,2025-02-02,2,387805,204000,0.1
8506,138,12,63,2025-07-16,3,639248,338000,0.1
8507,483,14,44,2025-02-03,3,533229,334000,0.15
8508,140,6,27,2025-12-07,2,381913,245000,0.1
8509,461,11,1,2025-08-01,3,234738,139000,0.0
